Equipment type,AREA,REGION,CLUSTER,IMG SubReg,agfa_wasquotedcreatedname,agfa_maintypecodename,FC category sort,IMG SubReg_1,agfa_weightedamountexcludingsma_base,destination
DX-D 300,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,170100.02000000002,SPAIN
DR 600,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,127800.00000000001,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,81000.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,45000.0,SPAIN
Valory Floor,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,80656.11,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,64800.0,SPAIN
DR 600,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,118516.59,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,61190.99999999999,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,55350.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,84726.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,81165.59999999999,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,94499.82,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,83439.0,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,64800.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,154491.97999999998,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,45000.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,88532.7,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,44550.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,464849.99999999994,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,72000.0,SPAIN
DX-D 300,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,72360.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,37800.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,49500.00000000001,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,44100.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,229025.21,SPAIN
DX-D 300,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,72360.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,85361.83,SPAIN
DR 600,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,134100.0,SPAIN
DR 600,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,118980.0,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,63000.0,SPAIN
DR 600,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,409500.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,161840.53,SPAIN
DR 100s,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,81000.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,76500.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,46800.0,SPAIN
DR 400,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,66600.0,SPAIN
DX-D 300,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,72180.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,No,Expand existing business,1,IBERIA,42750.0,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,45000.0,SPAIN
DR 800,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,167289.41,SPAIN
Valory Floor,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,11871.000000000002,SPAIN
DR 100e,IBERIA,EUROPE-PACIFIC,IBERIA,IBERIA,Yes,Expand existing business,1,IBERIA,40050.0,SPAIN
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,183481.2,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,144000.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,68067.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,166658.9,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,42210.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,165743.1,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,160173.54,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,148626.0,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,100349.99999999999,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,99719.99999999999,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,123939.44,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,99585.0,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,119235.65999999999,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,132770.09,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,95687.99999999999,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,184414.91,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,177940.8,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,42210.0,GERMANY
DR 800,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,205659.0,GERMANY
DR 800,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,4950.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,175370.17,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,48870.0,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,91021.5,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,167806.71,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,49683.6,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,21187.800000000003,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,320478.59,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,163215.9,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,101676.01999999999,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,75648.69,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,12292.199999999999,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,42210.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,69866.82,GERMANY
DX-D 300,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,88255.73,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,170807.63,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,199404.51,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,90318.6,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,152229.28,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,59534.99999999999,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,258958.35,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,47946.600000000006,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,99585.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,20703.6,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,19483.38,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,47363.21,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,80911.15,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,71987.4,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,127737.0,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,76708.8,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,93884.76,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,83520.0,GERMANY
DR 800,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,1782.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,192168.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,176274.0,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,136305.68,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,145543.5,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,258922.80000000002,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,42210.0,GERMANY
DR 800,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,208005.30000000002,GERMANY
DR 400,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,61334.99999999999,GERMANY
DR 100e,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,54035.1,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,9234.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,40725.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,2142.0,GERMANY
DX-D 300,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,540.0,GERMANY
DR 800,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,1169.1,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,1719.0,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,297.59,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,75553.92,GERMANY
DR 600,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,172972.52,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,78569.82,GERMANY
DR 100s,DACH,EUROPE-PACIFIC,DACH,DACH,Yes,Expand existing business,1,DACH,77237.69,GERMANY
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,173895.27000000002,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,116670.48999999999,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,200698.79,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.14,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,373402.31,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,189058.97,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,267187.37,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,102791.82,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,137804.16,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,117068.01,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,194013.14,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,97627.23,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.14,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,141255.44999999998,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,343021.18,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,75599.11,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,204981.36000000002,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,358062.82,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,270073.46,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,366246.79,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,250350.13000000003,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,441379.61,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,166226.61,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,206157.27000000002,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,157252.68,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.14,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,100942.31000000001,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,250087.68,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,136640.81,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.0,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,191434.39,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,124115.20999999999,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.14,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.15,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.0,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,188828.16,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,115289.98000000001,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,61547.009999999995,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,97106.75,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,12350.93,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,71838.48,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,578552.97,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,577764.4099999999,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,171733.82,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,99000.06000000001,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,237793.81,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,153997.4,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,98907.87999999999,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,173542.41,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,34850.51,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,177578.28,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.0,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,48573.310000000005,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,216301.02,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,196138.66999999998,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,182863.75,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,217779.97,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,18562.56,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,119070.48,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,106869.46,UNITED STATES OF AMERICA
Valory Ceiling,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,60538.060000000005,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,120165.21,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.0,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,403587.0,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,13132.449999999999,UNITED STATES OF AMERICA
Valory Ceiling,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,106632.29,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,549326.1900000001,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,383764.89999999997,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,142869.80000000002,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,290032.13,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.0,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,197265.65,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,397552.18000000005,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4825.61,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,206033.43,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,564963.77,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,92824.85,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,241309.36,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,88789.14,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,251740.18,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,82413.83,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,335672.21,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,84753.28,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,290759.32,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,157250.30000000002,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,184961.34,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,289328.92,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,115794.82999999999,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,152597.05000000002,UNITED STATES OF AMERICA
DX-D 300,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,0.01,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,119070.48,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,79961.04,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,48573.310000000005,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,157536.34,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,107571.28000000001,UNITED STATES OF AMERICA
DR 100s,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,250350.13000000003,UNITED STATES OF AMERICA
DR 800,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,204441.03,UNITED STATES OF AMERICA
DR 600,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,157252.68,UNITED STATES OF AMERICA
DR 400,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,119952.81,UNITED STATES OF AMERICA
