cr57c_accountid,cr57c_address2_country,cr57c_agfa_saprecordid
E7A54680-C64C-EF11-BFE3-0022489FD077,Italy,4009323
27A64680-C64C-EF11-BFE3-0022489FD077,Italy,4009554
75AE4680-C64C-EF11-BFE3-0022489FD077,Italy,4037871
D838B9BE-F31E-EE11-9966-0022489FD093,Italy,IT10078692
6139B9BE-F31E-EE11-9966-0022489FD093,Italy,IT10622500
F238B9BE-F31E-EE11-9966-0022489FD093,Italy,IT11624670
F7E58D28-F71E-EE11-9966-0022489FD093,Italy,IT16501540
1683F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037856
1C83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008485
2483F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037894
2E83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037695
4A83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009672
5683F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009288
4E83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012176
7283F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037758
8883F391-E34C-EF11-BFE3-0022489FD50C,Italy,4022492
CD83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037767
FD83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009310
1D84F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009624
2D84F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009952
0984F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037485
E997F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012343
F997F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037183
0D98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4038066
5998F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008576
7198F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012339
9598F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037866
9998F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009819
9F98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011724
7939EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4501194
8339EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4502322
8739EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4503257
B539EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4501000
D239EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4506493
4D3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4044626
5B3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4037764
633AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4505321
733AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4502537
E63AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4506495
B691753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006962
CA91753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006065
749A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3007129
7A9A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3015789
9E9A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006482
C69A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006151
C99C753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,2027428
A5A1753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006044
BBACAC56-F71E-EE11-9967-0022489FD623,Italy,IT14222900
6A76479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006063
4A7E479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006987
747E479E-CC4C-EF11-BFE3-0022489FD716,Italy,3005980
A27E479E-CC4C-EF11-BFE3-0022489FD716,Italy,2020890
347F479E-CC4C-EF11-BFE3-0022489FD716,Italy,3002178
31CF3425-F71E-EE11-9967-0022489FD80B,Italy,IT23422050
B85A904A-F71E-EE11-9967-0022489FD80B,Italy,IT20223099
4C001057-F71E-EE11-9967-0022489FD80B,Italy,IT10071750
9FCCB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3090575
7DDEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3100773
A1DEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3100771
A7DEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009515
691C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3025851
9F1C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3068561
FB1C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009960
091C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009857
A1CFC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2029892
DFCFC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2027365
1DD0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2025071
21D0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3032042
2FD0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2028872
C4768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009274
DC768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009378
EE768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3508852
0E778BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3064774
2A8B8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3505586
2C8C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3503263
7E8C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3088420
5D1BD620-62CD-ED11-B597-0022489FDDCE,Italy,IT11018703
12ABB031-F71E-EE11-9966-0022489FDDEE,Italy,IT10211890
AFE6B437-F71E-EE11-9966-0022489FDDEE,Italy,IT11322101
43F9D03D-F71E-EE11-9966-0022489FDDEE,Italy,IT23322068
712B833A-F71E-EE11-9966-0022489FDE79,Italy,IT10065170
743E6758-F71E-EE11-9966-002248A03D2C,Italy,IT14619140
C03E6758-F71E-EE11-9966-002248A03D2C,Italy,IT10082000
9BF5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000090360
9DF5D099-9788-F011-B4CB-7C1E521FCA28,Italy,3315001475
A3F5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000087123
ADF5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000092045
BFF5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000091437
C3F5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000082559
C7F5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000086453
D1F5D099-9788-F011-B4CB-7C1E521FCA28,Italy,1000087057
B90AD252-F71E-EE11-9967-000D3A680C8A,Italy,IT20121049
6B1FCCAA-F61E-EE11-9966-000D3AB11D4F,Italy,IT14209486
B564222A-F71E-EE11-9966-000D3AB11D4F,Italy,IT11018263
FF64222A-F71E-EE11-9966-000D3AB11D4F,Italy,IT23121159
086E313C-F71E-EE11-9966-000D3AB11D4F,Italy,IT17032950
7C0E7254-F71E-EE11-9966-000D3AB11D4F,Italy,IT10019993
A6AC1DCC-F31E-EE11-9966-000D3AB5E4BE,Italy,IT16400920
5F44CA30-F71E-EE11-9966-000D3AB5E4BE,Italy,IT14209481
9344CA30-F71E-EE11-9966-000D3AB5E4BE,Italy,IT10204728
7A3D8F16-2E82-EF11-AC21-000D3ABA6182,Italy,IT24035027
12340E74-05D7-EE11-904C-000D3ADA4A01,Italy,IT24035019
9C4BE540-F71E-EE11-9966-000D3ADA93B4,Italy,IT10065650
01A7DD46-F71E-EE11-9966-000D3ADA93B4,Italy,IT10303619
C5F56653-F71E-EE11-9966-000D3ADA93B4,Italy,IT10620509
2DFEA614-BCF1-EE11-904B-000D3ADEAB01,Italy,IT24035018
8EF0733B-F71E-EE11-9966-0022489D9FCF,Italy,IT23048526
ACCA4448-F71E-EE11-9966-0022489D9FCF,Italy,IT10060160
1BA34680-C64C-EF11-BFE3-0022489FD077,Italy,4009075
33A34680-C64C-EF11-BFE3-0022489FD077,Italy,4037200
41A34680-C64C-EF11-BFE3-0022489FD077,Italy,4009730
29A34680-C64C-EF11-BFE3-0022489FD077,Italy,4037893
5BA34680-C64C-EF11-BFE3-0022489FD077,Italy,4009198
1FA34680-C64C-EF11-BFE3-0022489FD077,Italy,4009728
EBA34680-C64C-EF11-BFE3-0022489FD077,Italy,4037785
0DA44680-C64C-EF11-BFE3-0022489FD077,Italy,4008582
75A44680-C64C-EF11-BFE3-0022489FD077,Italy,4009212
D1A44680-C64C-EF11-BFE3-0022489FD077,Italy,4009934
33A54680-C64C-EF11-BFE3-0022489FD077,Italy,4048049
4DA54680-C64C-EF11-BFE3-0022489FD077,Italy,4044891
0BA54680-C64C-EF11-BFE3-0022489FD077,Italy,4048050
35A54680-C64C-EF11-BFE3-0022489FD077,Italy,4016478
53A54680-C64C-EF11-BFE3-0022489FD077,Italy,4009218
FFA54680-C64C-EF11-BFE3-0022489FD077,Italy,4009313
6BAE4680-C64C-EF11-BFE3-0022489FD077,Italy,4009168
B382B1C4-F31E-EE11-9966-0022489FD093,Italy,IT10124942
CE82B1C4-F31E-EE11-9966-0022489FD093,Italy,IT16502444
5A83B1C4-F31E-EE11-9966-0022489FD093,Italy,IT21301401
67CFA9CA-F31E-EE11-9966-0022489FD093,Italy,IT10077341
3D9B9522-F71E-EE11-9966-0022489FD093,Italy,IT10220726
7F9B9522-F71E-EE11-9966-0022489FD093,Italy,IT17029110
4CF2CA06-D549-EF11-BFE3-0022489FD50C,Italy,3068086
4AF2CA06-D549-EF11-BFE3-0022489FD50C,Italy,2009486
FB7DF391-E34C-EF11-BFE3-0022489FD50C,Italy,4037922
1483F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011378
6E83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037264
7883F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009060
8483F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011556
9383F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037999
A383F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037790
C383F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008993
B783F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011864
DB83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009645
1584F391-E34C-EF11-BFE3-0022489FD50C,Italy,4038000
0198F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012340
2798F391-E34C-EF11-BFE3-0022489FD50C,Italy,4015744
6998F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008769
6B98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4023915
9198F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012331
B598F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037993
C398F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008870
CB98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4024141
A999F391-E34C-EF11-BFE3-0022489FD50C,Italy,4506897
B999F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507587
DB99F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507924
EB99F391-E34C-EF11-BFE3-0022489FD50C,Italy,4506824
E599F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507261
C19AF391-E34C-EF11-BFE3-0022489FD50C,Italy,4009057
B139EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4503287
D839EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4504596
E639EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4011942
133AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4023885
113AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4506411
473AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4506417
3F3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4044898
693AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4505324
873AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4502498
9F3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4501889
C13AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4505219
D43AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4009627
DA3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4502218
E091753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006071
FC91753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006072
AA9A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3025842
A64B6520-F71E-EE11-9967-0022489FD623,Italy,IT11024342
9E3FC738-F71E-EE11-9967-0022489FD623,Italy,IT24120921
6076479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006196
8C7E479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006969
7B854F31-F71E-EE11-9966-0022489FD9A7,Italy,IT15220591
13FEB544-F71E-EE11-9966-0022489FD9A7,Italy,IT15006500
05CEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3096595
29CDB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3084666
77DEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009930
4A4A5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,3060717
CA4B5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,3089505
144B5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009008
DE4B5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009164
E44C5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009057
D64C5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,3094426
11D0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2029302
FBCFC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2029801
57D0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2025236
22DCC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009839
C6768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2010033
C2768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3006970
F8768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009678
F0768BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3040955
408B8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009963
E28B8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3509537
168C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3505907
848C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2010058
148C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3509628
CC0FADC4-F31E-EE11-9966-0022489FDDEE,Italy,IT14524802
9111ADC4-F31E-EE11-9966-0022489FDDEE,Italy,IT21320782
B65FA5CA-F31E-EE11-9966-0022489FDDEE,Italy,IT24004006
B75FA5CA-F31E-EE11-9966-0022489FDDEE,Italy,IT16303088
D75FA5CA-F31E-EE11-9966-0022489FDDEE,Italy,IT20400688
3A95AA25-F71E-EE11-9966-0022489FDDEE,Italy,IT16303442
A9E5B437-F71E-EE11-9966-0022489FDDEE,Italy,IT14224717
2AAC8D2E-F71E-EE11-9966-0022489FDE79,Italy,IT14209485
B0BB8A34-F71E-EE11-9966-0022489FDE79,Italy,IT10809961
042B833A-F71E-EE11-9966-0022489FDE79,Italy,IT10077463
04FF323A-F71E-EE11-9966-002248A03D2C,Italy,IT18301655
3E3E6758-F71E-EE11-9966-002248A03D2C,Italy,IT11424390
E839EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4505992
2F08272E-F71E-EE11-9967-000D3A680C8A,Italy,IT16100580
3608272E-F71E-EE11-9967-000D3A680C8A,Italy,IT19103401
6E09272E-F71E-EE11-9967-000D3A680C8A,Italy,IT15220777
ECA9694C-F71E-EE11-9967-000D3A680C8A,Italy,IT17101973
396B2742-F71E-EE11-9966-000D3AB11D4F,Italy,IT23041354
E20D7254-F71E-EE11-9966-000D3AB11D4F,Italy,IT16502443
8F0E7254-F71E-EE11-9966-000D3AB11D4F,Italy,IT10065782
EA39ED04-0677-EE11-8179-000D3AB5E4BE,Italy,IT24035014
9022C23C-F71E-EE11-9966-000D3AB5E4BE,Italy,IT26220362
6051FC4E-F71E-EE11-9966-000D3AB5E4BE,Italy,IT14622463
7451FC4E-F71E-EE11-9966-000D3AB5E4BE,Italy,IT19022311
173BD8C2-F31E-EE11-9966-000D3ADA93B4,Italy,IT11024653
C6F1C8CE-F31E-EE11-9966-000D3ADA93B4,Italy,IT10325000
3DF2C8CE-F31E-EE11-9966-000D3ADA93B4,Italy,IT15201600
5564D84C-F71E-EE11-9966-000D3ADA93B4,Italy,IT11321990
57A0E429-F71E-EE11-9966-000D3ADF3545,Italy,IT10521560
60852522-F71E-EE11-9966-0022489D9FCF,Italy,IT16008905
11A34680-C64C-EF11-BFE3-0022489FD077,Italy,4009080
27A34680-C64C-EF11-BFE3-0022489FD077,Italy,4038039
85A34680-C64C-EF11-BFE3-0022489FD077,Italy,4037676
ADA34680-C64C-EF11-BFE3-0022489FD077,Italy,4011410
9DA34680-C64C-EF11-BFE3-0022489FD077,Italy,4036672
C3A34680-C64C-EF11-BFE3-0022489FD077,Italy,4011613
09A44680-C64C-EF11-BFE3-0022489FD077,Italy,4048071
3FA44680-C64C-EF11-BFE3-0022489FD077,Italy,4043162
ABA44680-C64C-EF11-BFE3-0022489FD077,Italy,4500444
EDA44680-C64C-EF11-BFE3-0022489FD077,Italy,4037804
43A54680-C64C-EF11-BFE3-0022489FD077,Italy,4008672
45A54680-C64C-EF11-BFE3-0022489FD077,Italy,4048493
E3A54680-C64C-EF11-BFE3-0022489FD077,Italy,4009180
E1A54680-C64C-EF11-BFE3-0022489FD077,Italy,4008874
FBA54680-C64C-EF11-BFE3-0022489FD077,Italy,4038026
03A64680-C64C-EF11-BFE3-0022489FD077,Italy,4037666
0FA64680-C64C-EF11-BFE3-0022489FD077,Italy,4009555
25A64680-C64C-EF11-BFE3-0022489FD077,Italy,4014781
97AE4680-C64C-EF11-BFE3-0022489FD077,Italy,4009175
9FAE4680-C64C-EF11-BFE3-0022489FD077,Italy,4037872
3A612753-F71E-EE11-9966-0022489FD093,Italy,IT23321418
DBA2E715-5E4A-EF11-BFE3-0022489FD50C,Italy,2029350
E3A2E715-5E4A-EF11-BFE3-0022489FD50C,Italy,2029833
95A4E715-5E4A-EF11-BFE3-0022489FD50C,Italy,2009201
0C83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009639
0883F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009054
2083F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037792
9783F391-E34C-EF11-BFE3-0022489FD50C,Italy,4016601
8F83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4046937
AF83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012318
FB83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008468
0384F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011484
4F98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009024
5398F391-E34C-EF11-BFE3-0022489FD50C,Italy,4038002
7F98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4038052
BB98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4024907
C198F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008768
BB99F391-E34C-EF11-BFE3-0022489FD50C,Italy,4506691
C999F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507649
F399F391-E34C-EF11-BFE3-0022489FD50C,Italy,4506603
D79AF391-E34C-EF11-BFE3-0022489FD50C,Italy,4046528
2B3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4506386
353AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4015787
3B3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4503317
2F3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4047011
793AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4047551
CA3AEFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4040236
1092753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3005884
929A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3007007
B29A753D-DE4C-EF11-BFE3-0022489FD5C9,Italy,3006724
7C7E479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006972
987E479E-CC4C-EF11-BFE3-0022489FD716,Italy,3006952
5DCEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3041753
87DBB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009516
7FDEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009990
A3DEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3032948
AFDEB337-AB4C-EF11-BFE2-0022489FDB4C,Italy,3059791
72325573-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009517
4AC99558-AB4C-EF11-BFE2-0022489FDB4C,Italy,3061994
C04B5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,3090734
C24C5573-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009172
551C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3032105
C31C0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3031896
681D0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009892
9B1D0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009934
B11D0FB5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3032070
BDCFC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009221
D1CFC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2025144
37D0C6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,3077752
F2DBC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009833
12DCC6D5-AB4C-EF11-BFE2-0022489FDB4C,Italy,2009795
32778BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3035070
22778BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3016008
20778BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3028267
2C8B8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,2010021
8A8C8BF6-AB4C-EF11-BFE2-0022489FDB4C,Italy,3023554
F07308C4-F31E-EE11-9966-0022489FDDCE,Italy,IT14603557
C5369A29-F71E-EE11-9966-0022489FDDCE,Italy,IT17621861
E6369A29-F71E-EE11-9966-0022489FDDCE,Italy,IT16621140
9AE98936-F71E-EE11-9966-0022489FDDCE,Italy,IT14426269
EF33823C-F71E-EE11-9966-0022489FDDCE,Italy,IT14524061
2961A5CA-F31E-EE11-9966-0022489FDDEE,Italy,IT16320756
73E6B437-F71E-EE11-9966-0022489FDDEE,Italy,IT10222770
85C1C849-F71E-EE11-9966-0022489FDDEE,Italy,IT20019256
192B833A-F71E-EE11-9966-0022489FDE79,Italy,IT19021235
B9FF8440-F71E-EE11-9966-0022489FDE79,Italy,IT17800585
F923AC2D-F71E-EE11-9966-002248A03D2C,Italy,IT16026394
ECE96E52-F71E-EE11-9966-002248A03D2C,Italy,IT17615101
26EA6E52-F71E-EE11-9966-002248A03D2C,Italy,IT16020383
3BEA6E52-F71E-EE11-9966-002248A03D2C,Italy,IT21320563
8A3E6758-F71E-EE11-9966-002248A03D2C,Italy,IT23200021
9F3D2A22-F71E-EE11-9967-000D3A680C8A,Italy,IT15003700
4508272E-F71E-EE11-9967-000D3A680C8A,Italy,IT18200466
47591F34-F71E-EE11-9967-000D3A680C8A,Italy,IT18301429
C2432D3A-F71E-EE11-9967-000D3A680C8A,Italy,IT27006910
44CB1B24-F71E-EE11-9966-000D3AB11D4F,Italy,IT17031973
9664222A-F71E-EE11-9966-000D3AB11D4F,Italy,IT10122600
465E3436-F71E-EE11-9966-000D3AB11D4F,Italy,IT10321300
246E313C-F71E-EE11-9966-000D3AB11D4F,Italy,IT14427390
335FE76F-5435-EF11-8409-000D3AB31621,Italy,IT10070752
AF4E25C6-F31E-EE11-9966-000D3AB5E4BE,Italy,IT11105000
464F25C6-F31E-EE11-9966-000D3AB5E4BE,Italy,IT24035102
EB5DC79A-CF74-EE11-8178-000D3ADA93B4,Italy,IT24035012
014CE540-F71E-EE11-9966-000D3ADA93B4,Italy,IT14022517
CB5E1D1D-F71E-EE11-9966-000D3ADF3545,Italy,IT23012079
82AA812E-F71E-EE11-9966-0022489D9FCF,Italy,IT23053973
FBA24680-C64C-EF11-BFE3-0022489FD077,Italy,4037766
19A34680-C64C-EF11-BFE3-0022489FD077,Italy,4012208
4BA34680-C64C-EF11-BFE3-0022489FD077,Italy,4500587
5FA34680-C64C-EF11-BFE3-0022489FD077,Italy,4037803
71A34680-C64C-EF11-BFE3-0022489FD077,Italy,4008852
7DA34680-C64C-EF11-BFE3-0022489FD077,Italy,4038752
8BA34680-C64C-EF11-BFE3-0022489FD077,Italy,4048265
8FA34680-C64C-EF11-BFE3-0022489FD077,Italy,4011654
EFA34680-C64C-EF11-BFE3-0022489FD077,Italy,4012245
FDA34680-C64C-EF11-BFE3-0022489FD077,Italy,4012107
F7A34680-C64C-EF11-BFE3-0022489FD077,Italy,4038028
FFA34680-C64C-EF11-BFE3-0022489FD077,Italy,4037198
EDA34680-C64C-EF11-BFE3-0022489FD077,Italy,4038453
F9A34680-C64C-EF11-BFE3-0022489FD077,Italy,4037865
05A44680-C64C-EF11-BFE3-0022489FD077,Italy,4009183
1FA44680-C64C-EF11-BFE3-0022489FD077,Italy,4008538
53A44680-C64C-EF11-BFE3-0022489FD077,Italy,4037694
55A44680-C64C-EF11-BFE3-0022489FD077,Italy,4009217
69A44680-C64C-EF11-BFE3-0022489FD077,Italy,4037826
97A44680-C64C-EF11-BFE3-0022489FD077,Italy,4024633
EFA44680-C64C-EF11-BFE3-0022489FD077,Italy,4009376
D3A44680-C64C-EF11-BFE3-0022489FD077,Italy,4011679
3FA54680-C64C-EF11-BFE3-0022489FD077,Italy,4019569
05A64680-C64C-EF11-BFE3-0022489FD077,Italy,4037673
17A64680-C64C-EF11-BFE3-0022489FD077,Italy,4008725
F5A54680-C64C-EF11-BFE3-0022489FD077,Italy,4008641
16CEA9CA-F31E-EE11-9966-0022489FD093,Italy,IT10122523
43CEA9CA-F31E-EE11-9966-0022489FD093,Italy,IT10809959
A7CEA9CA-F31E-EE11-9966-0022489FD093,Italy,IT16601485
5E94882E-F71E-EE11-9966-0022489FD093,Italy,IT14023805
DFA2E715-5E4A-EF11-BFE3-0022489FD50C,Italy,2029908
2683F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037789
6C83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009616
5483F391-E34C-EF11-BFE3-0022489FD50C,Italy,4037265
4083F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008994
8C83F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012218
C783F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012083
C583F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011285
D983F391-E34C-EF11-BFE3-0022489FD50C,Italy,4008762
3784F391-E34C-EF11-BFE3-0022489FD50C,Italy,4025253
1F84F391-E34C-EF11-BFE3-0022489FD50C,Italy,4010018
EB97F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011723
ED97F391-E34C-EF11-BFE3-0022489FD50C,Italy,4011800
0798F391-E34C-EF11-BFE3-0022489FD50C,Italy,4012335
BF98F391-E34C-EF11-BFE3-0022489FD50C,Italy,4009022
A199F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507392
A599F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507400
FD99F391-E34C-EF11-BFE3-0022489FD50C,Italy,4507458
CD9AF391-E34C-EF11-BFE3-0022489FD50C,Italy,4009061
7D39EFB1-E34C-EF11-BFE3-0022489FD50C,Italy,4044899
