Destination,Region,Group of Regions,Subregion,Week,RT PY,RT CY,PY,CY,Qtr,RT BT,RT FC,key figure,PQ,SQ,4Q,funnel,RT BT Q,RT FC Q,funnel HF,RT CY Q,RT PY Q,funnel Q,funnel HF Q,PQ Q,SQ Q,4Q Q,FC2,FC2 Q,RT FC2,RT FC2 Q
Peru,Peru & Bolivia,Intercontinental,North LATAM,42.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,43.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,44.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,45.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,46.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,47.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,48.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,49.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,50.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,51.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,52.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,53.0,314869.05999999994,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,28.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,29.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,30.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,31.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,32.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,33.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,34.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,35.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,36.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,37.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,38.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,39.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,Brazil,Intercontinental,Brazil,40.0,161713.39999999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,28.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,29.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,30.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,31.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,32.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,33.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,34.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,35.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,36.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,37.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,38.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,39.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
,India,Intercontinental,India,40.0,251757.88,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,15.0,451763.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,16.0,451763.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,17.0,451763.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,28.0,791224.0599999999,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,29.0,791224.0599999999,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Argentina,La Plata,Intercontinental,South LATAM,30.0,791224.0599999999,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,28.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,29.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,30.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,31.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,32.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,33.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,34.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,35.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,36.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,37.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,38.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,39.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Bhutan,Rest Of ASPAC South,Intercontinental,Rest Of ASPAC South,40.0,100332.8,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Brazil,Brazil,Intercontinental,Brazil,15.0,1048850.5099999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Brazil,Brazil,Intercontinental,Brazil,16.0,1048850.5099999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Chile,Chile,Intercontinental,South LATAM,15.0,279844.61,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Chile,Chile,Intercontinental,South LATAM,28.0,697610.69,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Chile,Chile,Intercontinental,South LATAM,29.0,697610.69,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Chile,Chile,Intercontinental,South LATAM,30.0,697610.69,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Mexico,Mexico,Intercontinental,Mexico,15.0,1212643.81,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Mexico,Mexico,Intercontinental,Mexico,16.0,1212643.81,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Mexico,Mexico,Intercontinental,Mexico,17.0,1212643.81,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Mexico,Mexico,Intercontinental,Mexico,28.0,1598707.2099999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Mexico,Mexico,Intercontinental,Mexico,29.0,1598707.2099999997,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,15.0,239245.41,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,16.0,239245.41,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,17.0,239245.41,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,28.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,29.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,30.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,31.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,32.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Peru,Peru & Bolivia,Intercontinental,North LATAM,33.0,240300.46,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,28.0,161746.91999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,29.0,161746.91999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,30.0,161746.91999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,31.0,161746.91999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,41.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,42.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,43.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,44.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,45.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,46.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,47.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,48.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,49.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,50.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,51.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,52.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Indonesia,Asean,Intercontinental,Asean,53.0,323054.5,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Malaysia,Asean,Intercontinental,Asean,41.0,26504.85,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Malaysia,Asean,Intercontinental,Asean,42.0,26504.85,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,28.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,29.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,30.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,31.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,32.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,33.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,34.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,35.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,36.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,37.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,38.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,39.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,40.0,50917.43000000001,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,41.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,42.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,43.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,44.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,45.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,46.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,47.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,48.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,49.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,50.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,51.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,52.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Philippines,Asean,Intercontinental,Asean,53.0,50917.43000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,41.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,42.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,43.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,44.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,45.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,46.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,47.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,48.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,49.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,50.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,51.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,52.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Thailand,Asean,Intercontinental,Asean,53.0,13550.460000000001,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,15.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,16.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,17.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,18.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,19.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,20.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,21.0,41449.35,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,28.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,29.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,30.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,31.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,32.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,33.0,320094.17,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,41.0,555516.01,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,42.0,555516.01,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Vietnam,Asean,Intercontinental,Asean,43.0,555516.01,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,15.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,16.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,17.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,18.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,19.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,20.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,21.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,22.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,23.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,24.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,25.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,26.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,27.0,10642.179999999998,,0.0,,Q2,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,28.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,29.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,30.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,31.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,32.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,33.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,34.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,35.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,36.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,37.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,38.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,39.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,40.0,10642.179999999998,,0.0,,Q3,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,41.0,10642.179999999998,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,42.0,10642.179999999998,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,43.0,10642.179999999998,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
Costa Rica,NOLA,Intercontinental,North LATAM,44.0,10642.179999999998,,0.0,,Q4,,,Actual,,,,,,,,,0.0,,,,,,,,0.0,0.0
